Date Published,DeviceID,Latitude,Longitude,Accuracy,Timestamp,Confidence,geometry
2020-07-29 12:27:57.904000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1104049,8.7001987,65,2020-07-29 11:53:35+02:00,3,POINT (8.7001987 50.1104049)
2020-07-29 12:27:57.904000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1104273,8.7002959,71,2020-07-29 11:53:45+02:00,3,POINT (8.7002959 50.1104273)
2020-07-29 11:57:47.285000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110423600000004,8.7006556,122,2020-07-29 11:53:51+02:00,2,POINT (8.700655599999999 50.1104236)
2020-07-29 11:57:47.285000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110423600000004,8.7006556,115,2020-07-29 11:53:51+02:00,2,POINT (8.700655599999999 50.1104236)
2020-07-29 11:57:47.285000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110423600000004,8.7006556,115,2020-07-29 11:53:51+02:00,2,POINT (8.700655599999999 50.1104236)
2020-07-29 12:33:09.067000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1104219,8.699873199999999,73,2020-07-29 11:53:58+02:00,3,POINT (8.699873199999999 50.1104219)
2020-07-29 12:03:53.876000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1102795,8.7001994,115,2020-07-29 11:55:18+02:00,2,POINT (8.700199400000001 50.1102795)
2020-07-29 12:11:39.103000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110344,8.700183599999999,121,2020-07-29 11:55:21+02:00,2,POINT (8.700183599999999 50.110344)
2020-07-29 12:11:39.103000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110344,8.700183599999999,117,2020-07-29 11:55:21+02:00,2,POINT (8.700183599999999 50.110344)
2020-07-29 12:11:39.103000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.110344,8.700183599999999,116,2020-07-29 11:55:21+02:00,2,POINT (8.700183599999999 50.110344)
2020-07-29 11:58:25.448000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1102435,8.700116099999999,116,2020-07-29 11:55:27+02:00,2,POINT (8.700116099999999 50.1102435)
2020-07-29 12:43:07.885000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1103345,8.700517199999998,49,2020-07-29 11:55:39+02:00,3,POINT (8.700517199999998 50.1103345)
2020-07-29 12:01:10.708000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1103292,8.7001595,115,2020-07-29 11:56:38+02:00,2,POINT (8.7001595 50.1103292)
2020-07-29 12:01:10.708000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1103849,8.699931800000002,115,2020-07-29 11:56:46+02:00,2,POINT (8.699931800000002 50.1103849)
2020-07-29 12:02:02.989000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1082455,8.7002918,115,2020-07-29 11:57:09+02:00,2,POINT (8.7002918 50.1082455)
2020-07-29 12:16:39.416000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1088955,8.6975885,115,2020-07-29 11:57:13+02:00,2,POINT (8.6975885 50.1088955)
2020-07-29 12:34:27.794000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.108841,8.7003221,115,2020-07-29 11:57:21+02:00,2,POINT (8.700322099999999 50.108841)
2020-07-29 12:34:27.794000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.108841,8.7003221,115,2020-07-29 11:57:21+02:00,2,POINT (8.700322099999999 50.108841)
2020-07-29 12:43:35.235000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1087978,8.699236099999998,186,2020-07-29 11:57:43+02:00,1,POINT (8.699236099999998 50.1087978)
2020-07-29 11:58:04.969000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1040929,8.6969543,199,2020-07-29 11:58:04+02:00,1,POINT (8.6969543 50.1040929)
2020-07-29 12:29:22.426000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1085828,8.6978148,115,2020-07-29 11:58:43+02:00,2,POINT (8.6978148 50.1085828)
2020-07-29 12:43:35.235000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.108323,8.698098199999999,204,2020-07-29 11:59:12+02:00,1,POINT (8.698098199999999 50.108323)
2020-07-29 12:06:30.594000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1090459,8.697090800000002,90,2020-07-29 11:59:58+02:00,3,POINT (8.697090800000002 50.1090459)
2020-07-29 12:21:15.138000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.109277899999995,8.697335,99,2020-07-29 12:01:07+02:00,3,POINT (8.697335000000001 50.1092779)
2020-07-29 12:28:17.534000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092058,8.6966108,115,2020-07-29 12:01:08+02:00,2,POINT (8.6966108 50.1092058)
2020-07-29 12:39:40.196000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092443,8.6971115,122,2020-07-29 12:01:13+02:00,2,POINT (8.6971115 50.1092443)
2020-07-29 12:06:11.756000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092237,8.6967576,115,2020-07-29 12:01:21+02:00,2,POINT (8.6967576 50.1092237)
2020-07-29 12:02:32.532000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.107594799999994,8.697497,200,2020-07-29 12:01:45+02:00,1,POINT (8.697497 50.10759479999999)
2020-07-29 12:29:14.930000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.109232399999996,8.6965838,115,2020-07-29 12:02:34+02:00,2,POINT (8.696583800000001 50.1092324)
2020-07-29 12:29:14.930000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.109232399999996,8.6965838,115,2020-07-29 12:02:34+02:00,2,POINT (8.696583800000001 50.1092324)
2020-07-29 12:07:16.442000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092226,8.696102900000001,115,2020-07-29 12:02:44+02:00,2,POINT (8.696102900000001 50.1092226)
2020-07-29 12:07:16.442000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092226,8.696102900000001,115,2020-07-29 12:02:44+02:00,2,POINT (8.696102900000001 50.1092226)
2020-07-29 12:03:43.203000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1087697,8.6950185,115,2020-07-29 12:02:44+02:00,2,POINT (8.6950185 50.1087697)
2020-07-29 12:29:14.930000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092397,8.6966287,115,2020-07-29 12:02:47+02:00,2,POINT (8.6966287 50.1092397)
2020-07-29 12:29:14.930000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1092397,8.6966287,116,2020-07-29 12:02:47+02:00,2,POINT (8.6966287 50.1092397)
2020-07-29 12:14:16.959000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1093859,8.6954644,116,2020-07-29 12:03:01+02:00,2,POINT (8.695464400000001 50.1093859)
2020-07-29 12:14:16.959000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1093859,8.6954644,115,2020-07-29 12:03:23+02:00,2,POINT (8.695464400000001 50.1093859)
2020-07-29 12:46:34.733000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1064646,8.698202,200,2020-07-29 12:03:31+02:00,1,POINT (8.698202 50.1064646)
2020-07-29 12:14:16.959000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1093859,8.6954644,122,2020-07-29 12:03:33+02:00,2,POINT (8.695464400000001 50.1093859)
2020-07-29 12:28:51.069000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.109198,8.695792800000001,115,2020-07-29 12:03:34+02:00,2,POINT (8.695792800000001 50.109198)
2020-07-29 12:31:10.168000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.109189,8.691544,182,2020-07-29 12:03:39+02:00,1,POINT (8.691544 50.109189)
2020-07-29 12:31:10.168000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.109189,8.691544,176,2020-07-29 12:03:39+02:00,1,POINT (8.691544 50.109189)
2020-07-29 12:46:23.969000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1094794,8.6941466,115,2020-07-29 12:04:04+02:00,2,POINT (8.6941466 50.1094794)
2020-07-29 13:17:33.920000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1091652,8.694462,115,2020-07-29 12:04:05+02:00,2,POINT (8.694462 50.1091652)
2020-07-29 12:20:58.992000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1072156,8.6950465,160,2020-07-29 12:04:11+02:00,2,POINT (8.6950465 50.1072156)
2020-07-29 13:17:33.920000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1091672,8.6944825,115,2020-07-29 12:04:19+02:00,2,POINT (8.694482499999999 50.1091672)
2020-07-29 12:21:04.094000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1094427,8.6938574,200,2020-07-29 12:04:33+02:00,1,POINT (8.693857400000001 50.1094427)
2020-07-29 12:34:27.549000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1078063,8.6943882,126,2020-07-29 12:04:42+02:00,2,POINT (8.694388200000001 50.1078063)
